X,Y,streamorde,IX,Shape_Leng,X_UTM,Y_UTM,flowacc_co,slp_deg_co,AngeloSage
459820,4380269,110,24812,110.2253967,459820,4380269,2843,12.555,680.633
459821,4380269,110,24812,110.2253967,459821,4380269,2889,12.1204,680.438
459822,4380268,110,24812,110.2253967,459822,4380268,2905,17.3846,680.237
459823,4380268,110,24812,110.2253967,459823,4380268,2908,18.3628,680.017
459824,4380269,110,24812,110.2253967,459824,4380269,2923,21.7201,679.631
459825,4380269,110,24812,110.2253967,459825,4380269,3269,19.9755,679.263
459826,4380270,110,24812,110.2253967,459826,4380270,3272,14.1534,678.878
459827,4380271,110,24812,110.2253967,459827,4380271,3274,13.0155,678.586
459828,4380271,110,24812,110.2253967,459828,4380271,3323,6.73415,678.421
459829,4380272,110,24812,110.2253967,459829,4380272,3338,8.36931,678.285
459830,4380273,110,24812,110.2253967,459830,4380273,3339,8.72278,678.264
459831,4380273,110,24812,110.2253967,459831,4380273,3341,18.229,678.091
459832,4380273,110,24812,110.2253967,459832,4380273,3344,26.7689,677.598
459833,4380273,110,24812,110.2253967,459833,4380273,3347,29.5113,677.113
459834,4380274,110,24812,110.2253967,459834,4380274,3350,23.1581,676.409
459835,4380275,110,24812,110.2253967,459835,4380275,3351,19.9634,675.973
459836,4380276,110,24812,110.2253967,459836,4380276,3723,19.5251,675.43
459837,4380276,110,24812,110.2253967,459837,4380276,3744,14.7697,675.106
459838,4380276,110,24812,110.2253967,459838,4380276,3746,14.0096,674.986
459839,4380277,110,24812,110.2253967,459839,4380277,3747,10.992,674.771
459840,4380278,110,24812,110.2253967,459840,4380278,3748,15.6377,674.496
459841,4380279,110,24812,110.2253967,459841,4380279,3819,11.9533,673.952
459842,4380279,110,24812,110.2253967,459842,4380279,3837,12.3329,673.796
459843,4380279,110,24812,110.2253967,459843,4380279,3841,16.5555,673.575
459844,4380279,110,24812,110.2253967,459844,4380279,3842,18.7773,673.29
459845,4380279,110,24812,110.2253967,459845,4380279,3849,16.1155,672.957
459846,4380279,110,24812,110.2253967,459846,4380279,3853,15.4255,672.769
459847,4380280,110,24812,110.2253967,459847,4380280,3875,13.3213,672.323
459848,4380280,110,24812,110.2253967,459848,4380280,4382,11.1118,672.193
459849,4380281,110,24812,110.2253967,459849,4380281,4450,3.0098,672.123
459850,4380282,110,24812,110.2253967,459850,4380282,4452,12.1137,672.015
459851,4380282,110,24812,110.2253967,459851,4380282,4460,12.8853,671.654
459852,4380282,110,24812,110.2253967,459852,4380282,4484,9.84894,671.565
459853,4380283,110,24812,110.2253967,459853,4380283,4492,8.72718,671.399
459854,4380284,110,24812,110.2253967,459854,4380284,4675,14.609,671.118
459855,4380284,110,24812,110.2253967,459855,4380284,4676,19.2963,670.804
459856,4380284,110,24812,110.2253967,459856,4380284,4680,23.4465,670.474
459857,4380284,110,24812,110.2253967,459857,4380284,4681,20.1785,669.993
459858,4380285,110,24812,110.2253967,459858,4380285,4735,8.41439,669.55
459859,4380286,110,24812,110.2253967,459859,4380286,4736,15.1864,669.624
459860,4380287,110,24812,110.2253967,459860,4380287,5005,18.2998,669.155
459861,4380287,110,24812,110.2253967,459861,4380287,5006,11.6838,669.034
459862,4380287,110,24812,110.2253967,459862,4380287,5496,13.4575,668.799
459863,4380287,110,24812,110.2253967,459863,4380287,5499,18.1181,668.537
459864,4380287,110,24812,110.2253967,459864,4380287,5504,18.0877,668.261
459865,4380288,110,24812,110.2253967,459865,4380288,5505,21.2764,667.989
459866,4380289,110,24812,110.2253967,459866,4380289,5526,21.0619,667.244
459867,4380289,110,24812,110.2253967,459867,4380289,5527,19.7147,666.933
459868,4380289,110,24812,110.2253967,459868,4380289,5531,15.6737,666.594
459869,4380289,110,24812,110.2253967,459869,4380289,6200,14.7276,666.389
459870,4380290,110,24812,110.2253967,459870,4380290,6261,15.3531,665.998
459871,4380291,110,24812,110.2253967,459871,4380291,6288,12.3706,665.674
459872,4380291,110,24812,110.2253967,459872,4380291,6292,13.6188,665.514
459873,4380292,110,24812,110.2253967,459873,4380292,6298,12.2876,665.217
459874,4380293,110,24812,110.2253967,459874,4380293,6307,12.0937,665.014
459875,4380293,110,24812,110.2253967,459875,4380293,6308,10.7702,664.826
459876,4380293,110,24812,110.2253967,459876,4380293,6317,11.0488,664.659
459877,4380293,110,24812,110.2253967,459877,4380293,6324,12.8331,664.426
459878,4380293,110,24812,110.2253967,459878,4380293,6364,11.74,664.239
459879,4380294,110,24812,110.2253967,459879,4380294,6368,10.0105,664.002
459880,4380294,110,24812,110.2253967,459880,4380294,6374,10.7682,663.841
459881,4380295,110,24812,110.2253967,459881,4380295,6708,11.8785,663.57
459882,4380295,110,24812,110.2253967,459882,4380295,6718,12.045,663.354
459883,4380295,110,24812,110.2253967,459883,4380295,6725,11.4085,663.14
459884,4380295,110,24812,110.2253967,459884,4380295,6802,10.3888,662.978
459885,4380295,110,24812,110.2253967,459885,4380295,6805,10.6717,662.82
459886,4380296,110,24812,110.2253967,459886,4380296,7288,10.338,662.575
459887,4380297,110,24812,110.2253967,459887,4380297,7397,10.2441,662.36
459888,4380297,110,24812,110.2253967,459888,4380297,7413,12.1261,662.219
459889,4380297,110,24812,110.2253967,459889,4380297,7415,13.3328,661.964
459890,4380298,110,24812,110.2253967,459890,4380298,7526,10.2617,661.697
459891,4380298,110,24812,110.2253967,459891,4380298,7537,9.79742,661.58
459892,4380298,110,24812,110.2253967,459892,4380298,8698,10.7553,661.362
459739.9898,4379608.951,32,24825,32.221474,459739.9898,4379608.951,907,17.2035,676.336
459739.8903,4379612.538,32,24825,32.221474,459739.8903,4379612.538,972,14.6157,675.342
459738.9898,4379614.533,32,24825,32.221474,459738.9898,4379614.533,0,12.612,674.888
459737.9898,4379615.931,32,24825,32.221474,459737.9898,4379615.931,979,11.7138,674.42
459737.2934,4379618.622,32,24825,32.221474,459737.2934,4379618.622,0,16.7337,673.744
459737.7857,4379620.518,32,24825,32.221474,459737.7857,4379620.518,0,19.1544,673.287
459737.0842,4379623.309,32,24825,32.221474,459737.0842,4379623.309,3,22.5132,672.34
459735.4873,4379626,32,24825,32.221474,459735.4873,4379626,3,20.5528,671.028
459734.7908,4379627.199,32,24825,32.221474,459734.7908,4379627.199,7,20.8301,670.589
459735.0893,4379628.995,32,24825,32.221474,459735.0893,4379628.995,4,18.1219,669.975
459734.0944,4379630.691,32,24825,32.221474,459734.0944,4379630.691,17,16.6593,669.399
459733.4975,4379632.901,32,24825,32.221474,459733.4975,4379632.901,1175,13.8377,668.87
459734.2799,4379634.598,32,24825,32.221474,459734.2799,4379634.598,27,14.173,668.453
459735.0893,4379636.696,32,24825,32.221474,459735.0893,4379636.696,5,13.882,667.949
459733.4975,4379638.492,32,24825,32.221474,459733.4975,4379638.492,0,12.8176,667.695
459436.6326,4379565.082,62,24831,61.9611662,459436.6326,4379565.082,165,20.4064,676.894
459436,4379567,62,24831,61.9611662,459436,4379567,1113,18.1229,676.303
459435,4379568,62,24831,61.9611662,459435,4379568,1114,32.7775,675.59
459434,4379568,62,24831,61.9611662,459434,4379568,1291,35.9704,674.989
459433,4379568,62,24831,61.9611662,459433,4379568,1297,33.3802,674.496
459432,4379569,62,24831,61.9611662,459432,4379569,1299,28.2654,673.898
459431,4379569,62,24831,61.9611662,459431,4379569,1301,25.7524,673.328
459430,4379570,62,24831,61.9611662,459430,4379570,1302,21.9666,672.809
459429,4379571,62,24831,61.9611662,459429,4379571,1303,20.9195,672.332
459429,4379572,62,24831,61.9611662,459429,4379572,1304,19.6349,671.868
459429,4379573,62,24831,61.9611662,459429,4379573,1349,13.9297,671.624
459428,4379574,62,24831,61.9611662,459428,4379574,1640,3.84458,671.421
459429,4379575,62,24831,61.9611662,459429,4379575,1,18.3837,671.394
459428,4379576,62,24831,61.9611662,459428,4379576,1644,9.22851,671.475
459428,4379577,62,24831,61.9611662,459428,4379577,1646,23.0492,671.125
459427,4379578,62,24831,61.9611662,459427,4379578,1648,20.983,670.522
459427,4379579,62,24831,61.9611662,459427,4379579,1752,13.8357,670.197
459426,4379580,62,24831,61.9611662,459426,4379580,1758,19.7267,669.814
459425,4379581,62,24831,61.9611662,459425,4379581,1760,27.0199,669.26
459424,4379582,62,24831,61.9611662,459424,4379582,2003,11.9947,668.87
459424,4379583,62,24831,61.9611662,459424,4379583,2006,12.3884,668.717
459424,4379584,62,24831,61.9611662,459424,4379584,2007,8.32917,668.59
459424,4379585,62,24831,61.9611662,459424,4379585,2024,4.96664,668.511
459424,4379586,62,24831,61.9611662,459424,4379586,2025,5.72691,668.469
459423,4379587,62,24831,61.9611662,459423,4379587,2026,8.71355,668.36
459422,4379588,62,24831,61.9611662,459422,4379588,2038,11.7427,668.088
459421,4379589,62,24831,61.9611662,459421,4379589,2041,17.0411,667.781
459421,4379590,62,24831,61.9611662,459421,4379590,2046,16.4936,667.42
459420,4379591,62,24831,61.9611662,459420,4379591,2050,20.1047,667.003
459420,4379592,62,24831,61.9611662,459420,4379592,2772,17.1479,666.572
459419,4379593,62,24831,61.9611662,459419,4379593,2774,27.1813,666.169
459418,4379594,62,24831,61.9611662,459418,4379594,2775,22.9953,665.476
459417,4379595,62,24831,61.9611662,459417,4379595,2776,16.3706,665.02
459416,4379596,62,24831,61.9611662,459416,4379596,2777,17.3382,664.617
459416,4379597,62,24831,61.9611662,459416,4379597,2792,17.8848,664.267
459416,4379598,62,24831,61.9611662,459416,4379598,2795,13.3485,663.982
459416,4379599,62,24831,61.9611662,459416,4379599,2797,11.4083,663.791
459416,4379600,62,24831,61.9611662,459416,4379600,2798,12.4125,663.634
459416,4379601,62,24831,61.9611662,459416,4379601,2799,10.2782,663.45
459417,4379602,62,24831,61.9611662,459417,4379602,2813,9.37805,663.198
459417,4379603,62,24831,61.9611662,459417,4379603,2814,3.6376,663.145
459416,4379604,62,24831,61.9611662,459416,4379604,2820,7.32654,663.044
459416,4379605,62,24831,61.9611662,459416,4379605,2824,6.13604,662.892
459417,4379606,62,24831,61.9611662,459417,4379606,2826,6.29081,662.836
459417,4379607,62,24831,61.9611662,459417,4379607,2827,4.27127,662.784
459417,4379608,62,24831,61.9611662,459417,4379608,2828,4.37871,662.703
459416,4379609,62,24831,61.9611662,459416,4379609,2838,7.06494,662.601
459416,4379610,62,24831,61.9611662,459416,4379610,2840,11.869,662.465
459416,4379611,62,24831,61.9611662,459416,4379611,2841,11.5406,662.2
459416,4379612,62,24831,61.9611662,459416,4379612,2842,6.97787,662.071
459417,4379613,62,24831,61.9611662,459417,4379613,3184,6.72626,661.923
459417,4379614,62,24831,61.9611662,459417,4379614,2117990,2.62383,661.827
459409,4379803,176,24840,176.3086579,459409,4379803,6414,8.85156,696.5
459410,4379802,176,24840,176.3086579,459410,4379802,6430,7.34578,696.294
459411,4379801,176,24840,176.3086579,459411,4379801,6810,7.70472,696.208
459411,4379800,176,24840,176.3086579,459411,4379800,6847,6.8949,696.067
459412,4379799,176,24840,176.3086579,459412,4379799,6848,9.89465,695.903
459413,4379798,176,24840,176.3086579,459413,4379798,6916,9.75161,695.623
459414,4379798,176,24840,176.3086579,459414,4379798,6962,12.3404,695.479
459415,4379797,176,24840,176.3086579,459415,4379797,7192,9.52574,695.155
459416,4379796,176,24840,176.3086579,459416,4379796,7216,10.3056,694.936
459417,4379795,176,24840,176.3086579,459417,4379795,7217,9.34847,694.755
459418,4379794,176,24840,176.3086579,459418,4379794,7441,10.8786,694.507
459417,4379793,176,24840,176.3086579,459417,4379793,7446,19.087,694.259
459418,4379792,176,24840,176.3086579,459418,4379792,7448,21.1667,693.824
459419,4379791,176,24840,176.3086579,459419,4379791,7588,24.1243,693.348
459419,4379790,176,24840,176.3086579,459419,4379790,7598,26.178,692.875
459420,4379789,176,24840,176.3086579,459420,4379789,7637,22.8056,692.323
459421,4379788,176,24840,176.3086579,459421,4379788,7652,27.0606,691.949
459421,4379787,176,24840,176.3086579,459421,4379787,7668,28.048,691.414
459421,4379786,176,24840,176.3086579,459421,4379786,7671,29.4322,690.906
459422,4379785,176,24840,176.3086579,459422,4379785,7702,25.8178,690.398
459422,4379784,176,24840,176.3086579,459422,4379784,8894,21.2171,690.046
459422,4379783,176,24840,176.3086579,459422,4379783,9420,13.5198,689.746
459422,4379782,176,24840,176.3086579,459422,4379782,9424,19.0739,689.664
459423,4379781,176,24840,176.3086579,459423,4379781,9446,17.2429,689.31
459423,4379780,176,24840,176.3086579,459423,4379780,9456,17.0625,688.954
459424,4379779,176,24840,176.3086579,459424,4379779,9462,19.3802,688.597
459424,4379778,176,24840,176.3086579,459424,4379778,9842,13.3301,688.379
459425,4379777,176,24840,176.3086579,459425,4379777,9843,18.8793,688.18
459426,4379776,176,24840,176.3086579,459426,4379776,9863,20.4278,687.487
459426,4379775,176,24840,176.3086579,459426,4379775,9876,16.3176,687.104
459426,4379774,176,24840,176.3086579,459426,4379774,9885,12.3767,687.068
459427,4379773,176,24840,176.3086579,459427,4379773,9888,16.1097,686.709
459428,4379772,176,24840,176.3086579,459428,4379772,9889,18.1658,686.378
459429,4379771,176,24840,176.3086579,459429,4379771,9953,20.8413,685.747
459429,4379770,176,24840,176.3086579,459429,4379770,9969,14.8526,685.48
459430,4379769,176,24840,176.3086579,459430,4379769,10018,14.7397,685.347
459430,4379768,176,24840,176.3086579,459430,4379768,10074,8.8053,685.269
459430,4379767,176,24840,176.3086579,459430,4379767,10080,17.3194,685.124
459430,4379766,176,24840,176.3086579,459430,4379766,10082,20.9284,684.703
459430,4379765,176,24840,176.3086579,459430,4379765,10109,12.2052,684.368
459430,4379764,176,24840,176.3086579,459430,4379764,10213,11.6489,684.154
459431,4379763,176,24840,176.3086579,459431,4379763,10218,8.61808,684.068
459431,4379762,176,24840,176.3086579,459431,4379762,10222,20.7089,683.859
459432,4379761,176,24840,176.3086579,459432,4379761,10224,29.1688,683.153
459432,4379760,176,24840,176.3086579,459432,4379760,10398,21.1682,682.805
459433,4379759,176,24840,176.3086579,459433,4379759,10400,13.5777,682.568
459434,4379759,176,24840,176.3086579,459434,4379759,10413,7.92589,682.449
459435,4379758,176,24840,176.3086579,459435,4379758,10424,10.6522,682.276
459435,4379757,176,24840,176.3086579,459435,4379757,10436,17.1383,682.082
459435,4379756,176,24840,176.3086579,459435,4379756,12318,20.274,681.534
459436,4379755,176,24840,176.3086579,459436,4379755,12334,12.2569,681.417
459437,4379754,176,24840,176.3086579,459437,4379754,12341,18.745,681.065
459438,4379754,176,24840,176.3086579,459438,4379754,12345,22.5627,680.742
459439,4379754,176,24840,176.3086579,459439,4379754,12346,27.8764,680.412
459440,4379754,176,24840,176.3086579,459440,4379754,12580,24.0215,680.07
459440,4379753,176,24840,176.3086579,459440,4379753,12586,11.5954,679.976
459441,4379752,176,24840,176.3086579,459441,4379752,18587,9.77604,679.79
459442,4379751,176,24840,176.3086579,459442,4379751,18640,7.58445,679.623
459443,4379751,176,24840,176.3086579,459443,4379751,18647,10.0061,679.588
459444,4379750,176,24840,176.3086579,459444,4379750,18691,17.2862,679.08
459445,4379749,176,24840,176.3086579,459445,4379749,18701,15.4643,678.936
459445,4379748,176,24840,176.3086579,459445,4379748,18740,13.8385,678.706
459446,4379747,176,24840,176.3086579,459446,4379747,18742,12.675,678.54
459447,4379746,176,24840,176.3086579,459447,4379746,18935,15.9185,678.373
459447,4379745,176,24840,176.3086579,459447,4379745,18955,7.18593,677.996
459447,4379744,176,24840,176.3086579,459447,4379744,18957,12.1361,677.997
459447,4379743,176,24840,176.3086579,459447,4379743,19042,20.9946,677.846
459447,4379742,176,24840,176.3086579,459447,4379742,19048,24.621,677.611
459448,4379741,176,24840,176.3086579,459448,4379741,19051,20.7488,677.363
459449,4379740,176,24840,176.3086579,459449,4379740,19062,28.1611,676.635
459449,4379739,176,24840,176.3086579,459449,4379739,19082,31.4087,676.169
459450,4379738,176,24840,176.3086579,459450,4379738,19189,11.4324,675.904
459451,4379737,176,24840,176.3086579,459451,4379737,19196,25.8505,675.599
459450,4379736,176,24840,176.3086579,459450,4379736,19199,22.9526,675.486
459450,4379735,176,24840,176.3086579,459450,4379735,19200,22.7347,675.215
459450,4379734,176,24840,176.3086579,459450,4379734,19358,17.8111,674.778
459451,4379733,176,24840,176.3086579,459451,4379733,19364,23.7274,674.426
459452,4379733,176,24840,176.3086579,459452,4379733,19371,19.9019,674.091
459453,4379732,176,24840,176.3086579,459453,4379732,19372,19.957,673.741
459454,4379731,176,24840,176.3086579,459454,4379731,19441,14.582,673.299
459454,4379730,176,24840,176.3086579,459454,4379730,19872,12.0073,672.932
459454,4379729,176,24840,176.3086579,459454,4379729,19873,18.0788,672.841
459454,4379728,176,24840,176.3086579,459454,4379728,19875,25.4369,672.519
459454,4379727,176,24840,176.3086579,459454,4379727,19918,25.4828,672.092
459455,4379726,176,24840,176.3086579,459455,4379726,19937,15.3447,671.668
459455,4379725,176,24840,176.3086579,459455,4379725,19979,14.2152,671.541
459456,4379724,176,24840,176.3086579,459456,4379724,20065,14.0219,671.161
459457,4379723,176,24840,176.3086579,459457,4379723,20110,15.8536,670.818
459458,4379722,176,24840,176.3086579,459458,4379722,20130,19.6532,670.343
459459,4379721,176,24840,176.3086579,459459,4379721,20139,13.8118,670.01
459460,4379720,176,24840,176.3086579,459460,4379720,20506,5.71757,669.836
459460,4379719,176,24840,176.3086579,459460,4379719,20516,13.4635,669.779
459461,4379718,176,24840,176.3086579,459461,4379718,20519,14.1775,669.57
459462,4379717,176,24840,176.3086579,459462,4379717,20559,19.61,669.088
459462,4379716,176,24840,176.3086579,459462,4379716,20602,18.0204,668.667
459463,4379715,176,24840,176.3086579,459463,4379715,20649,7.57757,668.374
459464,4379714,176,24840,176.3086579,459464,4379714,20848,15.1336,668.373
459464,4379713,176,24840,176.3086579,459464,4379713,21851,10.8528,668.116
459465,4379712,176,24840,176.3086579,459465,4379712,21856,4.76457,668.133
459466,4379711,176,24840,176.3086579,459466,4379711,21870,12.7704,667.953
459467,4379710,176,24840,176.3086579,459467,4379710,22036,20.5298,667.71
459467,4379709,176,24840,176.3086579,459467,4379709,22071,9.42102,667.426
459468,4379708,176,24840,176.3086579,459468,4379708,22072,7.16868,667.431
459469,4379707,176,24840,176.3086579,459469,4379707,22414,11.8889,667.113
459469,4379706,176,24840,176.3086579,459469,4379706,22426,9.23398,666.996
459470,4379705,176,24840,176.3086579,459470,4379705,22433,13.7377,666.875
459470,4379704,176,24840,176.3086579,459470,4379704,22447,8.23892,666.614
459470,4379703,176,24840,176.3086579,459470,4379703,22448,8.22147,666.654
459469,4379702,176,24840,176.3086579,459469,4379702,22461,18.6313,666.474
459469,4379701,176,24840,176.3086579,459469,4379701,22490,17.5616,666.201
