X,Y,streamorde,IX,X_UTM,Y_UTM,flowacc_co,slp_deg_co,AngeloSage
447141,4398807,2,44652,447141.00000000000,4398807.00000000000,4335,24.47290000000,750.09500000000
447141,4398808,2,44652,447141.00000000000,4398808.00000000000,4336,23.86530000000,749.63900000000
447141,4398809,2,44652,447141.00000000000,4398809.00000000000,4337,23.51780000000,749.22300000000
447141,4398810,2,44652,447141.00000000000,4398810.00000000000,4338,23.76560000000,748.80200000000
447141,4398811,2,44652,447141.00000000000,4398811.00000000000,4339,22.57650000000,748.35300000000
447141,4398812,2,44652,447141.00000000000,4398812.00000000000,4340,16.72220000000,747.97400000000
447141,4398813,2,44652,447141.00000000000,4398813.00000000000,4341,12.78190000000,747.77500000000
447142,4398814,2,44652,447142.00000000000,4398814.00000000000,4343,20.06160000000,747.39700000000
447142,4398815,2,44652,447142.00000000000,4398815.00000000000,76724,16.54870000000,746.90000000000
447242.85653085646,4400059.9017041083,1,44666,447242.85653100000,4400059.90170000030,203,13.39580000000,787.97200000000
447241.14109262754,4400058.9626914337,1,44666,447241.14109300001,4400058.96269000040,31,31.59670000000,787.35300000000
447240.54352663137,4400057.6212447537,1,44666,447240.54352700000,4400057.62124000020,241,31.81010000000,786.59400000000
447239.90124574577,4400056.3082405282,1,44666,447239.90124600002,4400056.30824000020,259,25.75920000000,785.76600000000
447239.1695350816,4400054.5643598456,1,44666,447239.16953499999,4400054.56436000020,16,25.69390000000,785.20600000000
447238.9744030892,4400053.1619258421,1,44666,447238.97440299997,4400053.16193000040,307,14.99930000000,784.41400000000
447238.55569665018,4400051.5969047155,1,44666,447238.55569700000,4400051.59690000020,2,26.78580000000,784.21800000000
447237.60041153949,4400049.6131771505,1,44666,447237.60041200003,4400049.61318000030,343,25.37750000000,782.82600000000
447236.24269242503,4400047.8977389224,1,44666,447236.24269200000,4400047.89773999990,1,21.58990000000,782.22800000000
447234.75082864263,4400046.9140113583,1,44666,447234.75082900003,4400046.91401000040,369,28.69690000000,781.34100000000
447233.74539757572,4400046.0,1,44666,447233.74539800000,4400046.00000000000,375,14.97710000000,780.80000000000
447232.84025842126,4400047.5847346978,1,44666,447232.84025800001,4400047.58473000020,1180,24.89700000000,781.56600000000
447232.82398598606,4400048.641619605,1,44666,447232.82398599997,4400048.64161999990,729,26.79990000000,782.18800000000
447233.03128799732,4400050.0724960631,1,44666,447233.03128800000,4400050.07249999980,727,17.04470000000,782.63500000000
447232.83615600492,4400051.3082405291,1,44666,447232.83615599998,4400051.30824000020,716,17.30980000000,782.84900000000
447231.74672622624,4400051.9789638678,1,44666,447231.74672599998,4400051.97896000000,642,17.72500000000,783.46200000000
447229.98657310806,4400053.0074063223,1,44666,447229.98657299997,4400053.00741000010,438,28.98090000000,783.93900000000
447229.34429222252,4400053.9464189978,1,44666,447229.34429199999,4400053.94641999990,406,18.64310000000,784.78000000000
447228.79144111555,4400054.9748614524,1,44666,447228.79144100001,4400054.97486000040,28,16.85990000000,785.01800000000
447228.10444534075,4400056.1374485735,1,44666,447228.10444500000,4400056.13745000030,380,23.01700000000,785.43800000000
447227.46216445521,4400057.1374485735,1,44666,447227.46216400003,4400057.13745000030,135,30.36440000000,786.07900000000
447227.13288779481,4400057.9423165815,1,44666,447227.13288799999,4400057.94232000040,135,34.89520000000,786.56400000000
447244.09091677825,4398906.5714406511,1,44752,447244.09091700002,4398906.57144000010,143,27.70360000000,755.69900000000
447244.05194761272,4398907.5454668449,1,44752,447244.05194799998,4398907.54547000020,151,24.20640000000,755.28300000000
447243,4398910,1,44752,447243.00000000000,4398910.00000000000,1621,24.05710000000,754.51500000000
447242,4398911,1,44752,447242.00000000000,4398911.00000000000,1623,26.20630000000,753.71700000000
447241,4398912,1,44752,447241.00000000000,4398912.00000000000,2008,27.78700000000,753.11600000000
447240,4398913,1,44752,447240.00000000000,4398913.00000000000,2014,28.08500000000,752.44600000000
447239,4398914,1,44752,447239.00000000000,4398914.00000000000,2231,21.87660000000,751.75400000000
447238,4398915,1,44752,447238.00000000000,4398915.00000000000,2819,19.03820000000,751.38700000000
447238,4398916,1,44752,447238.00000000000,4398916.00000000000,2826,23.66030000000,750.98100000000
447238,4398917,1,44752,447238.00000000000,4398917.00000000000,29217,24.20010000000,750.54000000000
447951,4399796,1,44771,447951.00000000000,4399796.00000000000,1253,14.33150000000,752.73700000000
447950,4399796,1,44771,447950.00000000000,4399796.00000000000,1254,9.88268000000,752.58200000000
447949,4399795,1,44771,447949.00000000000,4399795.00000000000,1255,13.79700000000,752.29000000000
447948,4399794,1,44771,447948.00000000000,4399794.00000000000,166609,7.38041000000,751.94200000000
447067.48230196442,4398809.0,2,44870,447067.48230199999,4398809.00000000000,6057,19.94120000000,759.66300000000
447068.6430692859,4398809.9196163397,2,44870,447068.64306899998,4398809.91961999980,249,19.49450000000,758.89300000000
447069.96460392891,4398811.0803836612,2,44870,447069.96460399998,4398811.08038000020,616,16.90870000000,758.42400000000
447071.12537125038,4398812.0803836603,2,44870,447071.12537099997,4398812.08038000020,630,15.14750000000,758.04400000000
447071.80383660743,4398812.9196163388,2,44870,447071.80383699998,4398812.91961999980,652,16.27140000000,757.76600000000
447072,4398814,2,44870,447072.00000000000,4398814.00000000000,6715,17.88670000000,757.36600000000
447072,4398815,2,44870,447072.00000000000,4398815.00000000000,6725,16.15650000000,757.12400000000
447072,4398816,2,44870,447072.00000000000,4398816.00000000000,6730,18.08530000000,756.87100000000
447072,4398817,2,44870,447072.00000000000,4398817.00000000000,6736,19.44670000000,756.54700000000
447072,4398818,2,44870,447072.00000000000,4398818.00000000000,19138,16.84250000000,756.16800000000
447407,4399936,2,44912,447407.00000000000,4399936.00000000000,5710,22.02780000000,766.59600000000
447407,4399935,2,44912,447407.00000000000,4399935.00000000000,5711,14.93610000000,766.29400000000
447406,4399934,2,44912,447406.00000000000,4399934.00000000000,5717,17.49910000000,765.96900000000
447405,4399933,2,44912,447405.00000000000,4399933.00000000000,5726,22.72720000000,765.53400000000
447404,4399932,2,44912,447404.00000000000,4399932.00000000000,5748,28.91710000000,764.98300000000
447404,4399931,2,44912,447404.00000000000,4399931.00000000000,5750,36.48490000000,764.39900000000
447404,4399930,2,44912,447404.00000000000,4399930.00000000000,5751,37.99640000000,763.51400000000
447404,4399929,2,44912,447404.00000000000,4399929.00000000000,5752,30.39990000000,762.84200000000
447404,4399928,2,44912,447404.00000000000,4399928.00000000000,5761,23.28840000000,762.32700000000
447404,4399927,2,44912,447404.00000000000,4399927.00000000000,5852,21.57720000000,761.88900000000
447404,4399926,2,44912,447404.00000000000,4399926.00000000000,5868,22.20360000000,761.56400000000
447404,4399925,2,44912,447404.00000000000,4399925.00000000000,5872,22.36060000000,761.21200000000
447403,4399924,2,44912,447403.00000000000,4399924.00000000000,5873,23.44410000000,760.67300000000
447402,4399923,2,44912,447402.00000000000,4399923.00000000000,5904,14.57630000000,760.09800000000
447401,4399922,2,44912,447401.00000000000,4399922.00000000000,6026,18.74290000000,759.97100000000
447401,4399921,2,44912,447401.00000000000,4399921.00000000000,6027,28.03830000000,759.53300000000
447401,4399920,2,44912,447401.00000000000,4399920.00000000000,6028,30.79290000000,758.93400000000
447401,4399919,2,44912,447401.00000000000,4399919.00000000000,6029,27.71470000000,758.34000000000
447401,4399918,2,44912,447401.00000000000,4399918.00000000000,12916,25.39130000000,757.85000000000
447979,4399872,1,44928,447979.00000000000,4399872.00000000000,1575,21.68170000000,775.98200000000
447979,4399871,1,44928,447979.00000000000,4399871.00000000000,1576,18.27250000000,775.67800000000
447979,4399870,1,44928,447979.00000000000,4399870.00000000000,1581,18.15920000000,775.36600000000
447979,4399869,1,44928,447979.00000000000,4399869.00000000000,1583,18.20590000000,775.04900000000
447979,4399868,1,44928,447979.00000000000,4399868.00000000000,1587,18.03220000000,774.74900000000
447979,4399867,1,44928,447979.00000000000,4399867.00000000000,1588,15.49060000000,774.44900000000
447979,4399866,1,44928,447979.00000000000,4399866.00000000000,1589,13.81680000000,774.20300000000
447979,4399865,1,44928,447979.00000000000,4399865.00000000000,1675,18.54990000000,773.92000000000
447979,4399864,1,44928,447979.00000000000,4399864.00000000000,1676,20.24340000000,773.53900000000
447979,4399863,1,44928,447979.00000000000,4399863.00000000000,1677,17.40290000000,773.20500000000
447979,4399862,1,44928,447979.00000000000,4399862.00000000000,1734,20.58920000000,772.88400000000
447979,4399861,1,44928,447979.00000000000,4399861.00000000000,1735,19.07030000000,772.42300000000
447979,4399860,1,44928,447979.00000000000,4399860.00000000000,1744,12.11490000000,772.20100000000
447979,4399859,1,44928,447979.00000000000,4399859.00000000000,1745,12.57300000000,772.03700000000
447979,4399858,1,44928,447979.00000000000,4399858.00000000000,1746,14.70130000000,771.79400000000
447979,4399857,1,44928,447979.00000000000,4399857.00000000000,1747,18.25070000000,771.51500000000
447979,4399856,1,44928,447979.00000000000,4399856.00000000000,1748,20.15010000000,771.14700000000
447979,4399855,1,44928,447979.00000000000,4399855.00000000000,1760,18.14660000000,770.79400000000
447979,4399854,1,44928,447979.00000000000,4399854.00000000000,1762,16.78220000000,770.48700000000
447979,4399853,1,44928,447979.00000000000,4399853.00000000000,1763,17.09910000000,770.20200000000
447979,4399852,1,44928,447979.00000000000,4399852.00000000000,1764,18.37590000000,769.91300000000
447979,4399851,1,44928,447979.00000000000,4399851.00000000000,1765,17.76130000000,769.56300000000
447979,4399850,1,44928,447979.00000000000,4399850.00000000000,1766,16.40220000000,769.26800000000
447979,4399849,1,44928,447979.00000000000,4399849.00000000000,1767,15.97690000000,768.97200000000
447979,4399848,1,44928,447979.00000000000,4399848.00000000000,1768,16.15100000000,768.69200000000
447979,4399847,1,44928,447979.00000000000,4399847.00000000000,1769,17.01550000000,768.38000000000
447979,4399846,1,44928,447979.00000000000,4399846.00000000000,1770,17.23400000000,768.07200000000
447979,4399845,1,44928,447979.00000000000,4399845.00000000000,1771,18.13670000000,767.76800000000
447979,4399844,1,44928,447979.00000000000,4399844.00000000000,1772,19.29990000000,767.44100000000
447979,4399843,1,44928,447979.00000000000,4399843.00000000000,1773,19.51850000000,767.09500000000
447979,4399842,1,44928,447979.00000000000,4399842.00000000000,1774,20.08160000000,766.76200000000
447979,4399841,1,44928,447979.00000000000,4399841.00000000000,1992,20.77000000000,766.40300000000
447980,4399840,1,44928,447980.00000000000,4399840.00000000000,2214,21.62260000000,765.89600000000
447980,4399839,1,44928,447980.00000000000,4399839.00000000000,2218,20.79450000000,765.47500000000
447981,4399838,1,44928,447981.00000000000,4399838.00000000000,2261,19.17790000000,765.09500000000
447981,4399837,1,44928,447981.00000000000,4399837.00000000000,2680,19.50760000000,764.74700000000
447981,4399836,1,44928,447981.00000000000,4399836.00000000000,2694,19.72380000000,764.33900000000
447981,4399835,1,44928,447981.00000000000,4399835.00000000000,2718,18.34400000000,763.97900000000
447981,4399834,1,44928,447981.00000000000,4399834.00000000000,2726,16.97870000000,763.69000000000
447981,4399833,1,44928,447981.00000000000,4399833.00000000000,2729,18.12070000000,763.41500000000
447981,4399832,1,44928,447981.00000000000,4399832.00000000000,2739,20.92230000000,763.10600000000
447981,4399831,1,44928,447981.00000000000,4399831.00000000000,2743,22.87960000000,762.77000000000
447981,4399830,1,44928,447981.00000000000,4399830.00000000000,2747,23.70290000000,762.39900000000
447981,4399829,1,44928,447981.00000000000,4399829.00000000000,2749,22.92550000000,762.02100000000
447981,4399828,1,44928,447981.00000000000,4399828.00000000000,2750,20.48920000000,761.66200000000
447981,4399827,1,44928,447981.00000000000,4399827.00000000000,2751,19.75630000000,761.37000000000
447981,4399826,1,44928,447981.00000000000,4399826.00000000000,3040,24.81930000000,760.91000000000
447981,4399825,1,44928,447981.00000000000,4399825.00000000000,3044,25.15090000000,760.34000000000
447981,4399824,1,44928,447981.00000000000,4399824.00000000000,3045,13.70410000000,760.03500000000
447980,4399823,1,44928,447980.00000000000,4399823.00000000000,3046,14.00280000000,759.89900000000
447979,4399823,1,44928,447979.00000000000,4399823.00000000000,3077,20.06100000000,759.58600000000
447978,4399822,1,44928,447978.00000000000,4399822.00000000000,3079,15.61740000000,759.37700000000
447977,4399821,1,44928,447977.00000000000,4399821.00000000000,3134,11.67070000000,759.01400000000
447976,4399821,1,44928,447976.00000000000,4399821.00000000000,156795,7.94963000000,758.85500000000
447992,4399823,1,44988,447992.00000000000,4399823.00000000000,1071,11.43520000000,761.45300000000
447991,4399823,1,44988,447991.00000000000,4399823.00000000000,1072,10.52360000000,761.30000000000
447990,4399823,1,44988,447990.00000000000,4399823.00000000000,150534,5.66513000000,761.08900000000
447706,4399895,1,45068,447706.00000000000,4399895.00000000000,1086,26.62750000000,765.23000000000
447706,4399894,1,45068,447706.00000000000,4399894.00000000000,1103,24.92240000000,764.65600000000
447706,4399893,1,45068,447706.00000000000,4399893.00000000000,50933,19.72920000000,764.34100000000
448062,4399477,3,45083,448062.00000000000,4399477.00000000000,20702,11.75470000000,860.34300000000
448061,4399476,3,45083,448061.00000000000,4399476.00000000000,20782,13.22880000000,860.17600000000
448060,4399476,3,45083,448060.00000000000,4399476.00000000000,20790,4.88393000000,860.11100000000
448059,4399475,3,45083,448059.00000000000,4399475.00000000000,20848,11.71470000000,860.05700000000
448058,4399474,3,45083,448058.00000000000,4399474.00000000000,21090,19.28690000000,859.74000000000
448057,4399474,3,45083,448057.00000000000,4399474.00000000000,21147,12.47400000000,859.46700000000
448056,4399474,3,45083,448056.00000000000,4399474.00000000000,21208,9.30541000000,859.32000000000
448055,4399473,3,45083,448055.00000000000,4399473.00000000000,21414,12.57590000000,859.11600000000
448054,4399473,3,45083,448054.00000000000,4399473.00000000000,21460,16.18080000000,858.91800000000
448053,4399473,3,45083,448053.00000000000,4399473.00000000000,21507,21.35610000000,858.58200000000
448052,4399472,3,45083,448052.00000000000,4399472.00000000000,21720,18.22350000000,858.05400000000
448051,4399472,3,45083,448051.00000000000,4399472.00000000000,21838,18.29270000000,857.77000000000
448050,4399471,3,45083,448050.00000000000,4399471.00000000000,21884,17.24130000000,857.43300000000
448049,4399471,3,45083,448049.00000000000,4399471.00000000000,21957,18.69900000000,857.16100000000
